Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030.dat,Load_CIPV_2030.dat,Load_CISC_2030.dat,Load_CISD_2030.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
1699,7699,1621.07052,2751.25964,1869.06642,8565,6594.0491,1510,214.67782,4377.163114,6532.915948,10855.36452,2090.095387,225.88476,908.55493,562.6144,317.40731,217.5471929,467.0707768,960.9407403,2913.8184,2403.435465,1416.23567,2517.90736,667.7995954,3809.07797,1066.665515,2638.61715,1572.96223,5424.24776,2961.21648,1208.04626,1146.677225,2959.70951,1305.81639,0,0,0,298.31909,602.92509,65.39645836,2439.35091,999.33354,107.54336
1700,7738,1589.06715,2730.52893,1833.914,8493,6331.55028,1528,203.94393,4359.246384,6506.175229,10810.93103,2081.540148,211.53948,912.53673,546.20467,348.2916,205.9915684,442.2610127,909.8976989,2963.81254,2415.542112,1397.76778,2443.33355,665.7980794,3797.661475,1063.468525,2606.34935,1533.80851,5352.7396,2856.84866,1191.0008,1152.453298,2994.44912,1343.10783,0,0,0,299.68153,583.76297,65.1287757,2399.76609,1013.97376,106.52284
1701,7509,1553.6512,2748.00066,1812.16929,8240,6180.9106,1482,198.39584,4383.797005,6542.81703,10871.81657,2093.26307,199.66667,917.18217,532.51485,384.81589,199.2174354,427.7170442,879.9752704,3007.63735,2440.960343,1382.61834,2406.31745,663.0309832,3781.87817,1059.048687,2578.68377,1507.174,5308.74135,2766.82488,1179.09419,1164.580317,3024.19673,1363.67179,0,0,0,305.0324,570.69191,65.49557118,2365.83511,1025.42317,105.52337
1702,7212,1520.14962,2749.40886,1825.75847,7913,6051.847,1385,195.80811,4454.474931,6648.303835,11047.09783,2127.01178,190.35416,917.25256,519.66019,418.40529,196.1035756,421.0316308,866.2208536,3060.52253,2479.826419,1370.27206,2358.75061,660.3351911,3766.501577,1054.742742,2562.18901,1493.63729,5306.54143,2713.7756,1170.04787,1183.123291,3023.30376,1379.34446,0,0,0,311.73471,562.84322,66.5515259,2343.85412,1032.44518,104.40817
1703,6910,1477.72123,2814.20615,1853.37031,7473,5904.51122,1281,196.89496,4486.826032,6696.587853,11127.32856,2142.45943,184.15419,907.32821,510.37188,442.00979,193.953395,416.4152231,856.7231619,3078.8324,2504.814313,1353.21606,2300.90384,656.9651381,3747.279051,1049.359811,2514.59792,1494.77449,5333.65536,2679.21763,1166.6543,1195.044997,3057.81744,1400.58051,0,0,0,314.66835,558.60068,67.03486348,2340.61089,1021.36012,103.0089
1704,6702,1460.6375,2831.10455,1896.59761,7060,5792.10814,1213,198.78917,4522.555019,6749.913365,11215.93645,2159.520021,182.92423,916.56881,508.2727,446.45913,192.3297603,412.929302,849.5513077,3141.39938,2535.73361,1338.89108,2242.90084,655.5478154,3739.194751,1047.095944,2459.45502,1496.85936,5363.48617,2650.81528,1165.88832,1209.79657,3093.9234,1436.86382,0,0,0,318.06346,560.14618,67.56866794,2350.28507,994.43138,102.51443
1705,6702,1436.47891,3019.96421,1957.73883,6745,5679.34243,1159,193.43775,4539.063135,6774.551729,11256.87657,2167.402647,170.29838,777.97995,493.759,424.32731,206.8133201,444.0253022,913.5275077,2773.24757,2494.450507,1288.86701,2201.0416,654.1980419,3731.495746,1044.939973,2421.64364,1471.62142,5314.42812,2615.05722,1111.55227,1190.100433,3146.38247,1391.63804,0,0,0,305.58177,539.13552,67.81530538,2228.62836,1033.75905,101.85162
1706,6568,1488.5104,3231.36513,2013.52704,6582,5811.90131,1129,194.98004,4664.635202,6961.968039,11568.2953,2227.363309,178.00442,831.6639,506.94096,409.59017,215.4566211,462.5823484,951.7063505,2878.1173,2470.438024,1355.18446,2263.84608,653.2698396,3726.20135,1043.45737,2426.49689,1544.13312,5638.25527,2726.75626,1107.37332,1178.644096,3241.78999,1547.78601,0,0,0,312.49284,554.39855,69.69139916,2344.68673,1062.20039,105.09202
1707,6533,1548.55313,3346.37479,2077.63207,6529,6133.29618,1114,222.53416,4805.238866,7171.819007,11916.99239,2294.501558,201.4865,879.75724,536.99536,429.9151,236.7043802,508.2009896,1045.5611,3014.4011,2694.669255,1423.92376,2423.0549,669.5596779,3819.117346,1069.476866,2495.12219,1622.04155,5763.98028,2976.08302,1168.42865,1285.624645,3447.32283,1570.70228,0,0,0,326.36994,609.88487,71.79207062,2368.60256,1052.4292,108.04835
1708,6568,1581.48248,3374.55889,2069.56728,6535,6415.63854,1125,222.12012,4884.723675,7290.450084,12114.11471,2332.455555,206.74517,919.55516,545.18894,418.44707,240.2823373,515.8828136,1061.365509,3050.21928,2709.042318,1435.71353,2483.76589,674.1068729,3845.0542,1076.740027,2538.93736,1647.70844,5800.86182,3065.13528,1188.16959,1292.482022,3436.39207,1535.75381,0,0,0,323.02977,619.72352,72.97960347,2364.29676,1028.38213,108.18512
1709,6785,1573.55446,3344.58436,2086.33197,6632,6423.41479,1170,217.25519,4961.650693,7405.26366,12304.89372,2369.188206,209.93301,878.27915,548.23614,414.46773,239.2633089,513.6949737,1056.864297,3113.1105,2700.880368,1408.58881,2497.63911,672.6157429,3836.548908,1074.358269,2567.19915,1600.73395,5509.79137,3076.8832,1182.73016,1288.587962,3376.78926,1463.16852,0,0,0,320.2939,621.44073,74.12892198,2298.17933,995.45818,106.45972
1710,7214,1492.56804,3153.68281,2016.93441,6857,6293.36405,1290,208.26025,4773.293462,7124.140491,11837.76778,2279.247628,203.9715,817.1444,541.44201,391.12435,224.016185,480.9596122,989.5153128,2994.21792,2577.016713,1343.26071,2370.64493,646.3596052,3686.785901,1032.419764,2469.54851,1521.00998,5156.51839,2912.55939,1144.30515,1229.492707,3144.6073,1383.7877,0,0,0,311.02053,593.65212,71.3147943,2230.40461,978.17918,104.3766
1711,7592,1415.36876,2953.57767,1856.82809,7210,5922.51143,1369,200.65234,4465.313768,6664.480799,11073.97815,2132.187324,197.79663,761.19806,536.54393,353.55561,211.687064,454.4891621,935.0556139,2790.96303,2441.118126,1277.33488,2236.6933,620.1209794,3537.12278,990.5092308,2282.91824,1435.1511,4829.28137,2710.02018,1067.74601,1164.655594,2916.53513,1303.70679,0,0,0,297.12146,556.52992,66.71346219,2173.85034,967.19349,101.92526
1712,7760,1335.78691,2767.83616,1715.29096,7641,5625.75479,1420,195.95303,4209.729628,6283.021469,10440.12948,2010.145897,193.03998,709.72621,536.25049,319.80954,201.449932,432.5101831,889.8365649,2578.35056,2314.407113,1214.542,2106.16831,594.2163568,3389.364788,949.1321953,2121.49555,1359.30759,4556.2832,2523.45781,998.7497,1104.201867,2705.20339,1229.44129,0,0,0,286.3538,521.27646,62.89493929,2132.28311,957.64311,99.40028
1713,7737,1268.33638,2589.00488,1622.88858,7893,5319.77141,1451,192.07144,3969.049975,5923.807088,9843.243939,1895.221363,189.71408,668.40998,538.58668,286.53347,194.031454,416.5828147,857.0679612,2385.59706,2196.661334,1176.41075,1986.16282,571.7706057,3261.335935,913.2799593,1976.43165,1312.87177,4430.74519,2340.91209,933.17606,1048.025446,2528.32077,1159.09629,0,0,0,274.99282,490.66959,59.29909502,2124.82131,943.47765,96.88581
1714,7755,1230.49624,2466.90393,1543.00679,7957,5138.15768,1469,189.43195,3767.726185,5623.331331,9343.960939,1799.089253,187.15377,660.3056,541.80316,271.06522,191.3405356,410.8054505,845.181744,2227.48191,2118.541884,1173.67973,1873.6147,568.3555182,3241.856537,907.8250952,1845.01749,1289.2299,4401.79433,2210.60743,871.4517,1010.754716,2354.46133,1136.10534,0,0,0,260.87401,465.52751,56.2912421,2150.94158,932.88943,95.88634
1715,7707,1220.56022,2438.81035,1484.31526,7867,5091.00661,1497,191.59529,3646.964994,5443.095253,9044.473184,1741.425784,188.68494,679.19906,547.15269,266.1981,197.4107159,423.8380427,871.9947014,2171.61563,2096.702573,1180.96589,1812.25796,575.3720829,3281.878486,919.0325407,1779.03847,1316.47292,4532.77714,2161.88503,836.30392,1000.335197,2309.65165,1142.30347,0,0,0,248.4033,454.72924,54.48702462,2187.53691,917.7082,97.35925
1716,7600,1238.58032,2500.04691,1493.99301,7762,5171.34777,1504,201.50111,3617.911685,5399.73319,8972.420979,1727.55283,194.54604,699.74154,556.02342,264.49565,206.4684405,443.2848504,912.0041191,2185.01705,2106.901421,1223.32249,1851.51336,588.4557444,3356.506694,939.930862,1775.42991,1355.44708,4707.10922,2189.17708,835.46037,1005.201059,2359.39954,1150.28449,0,0,0,250.21622,465.39619,54.05295729,2224.43358,905.6957,98.92684
1717,7601,1292.46375,2572.60942,1550.44657,7658,5390.5635,1510,215.47484,3692.270465,5510.713669,9156.830753,1763.059147,203.26867,722.8179,565.41331,265.85343,216.4529425,464.7214364,956.1072611,2241.73893,2130.899558,1273.38778,1948.82384,602.0660533,3434.138858,961.6703887,1847.60101,1395.24921,4875.52354,2340.39776,885.22963,1016.650552,2415.09696,1171.62322,0,0,0,254.20465,490.59888,55.16390535,2265.19991,899.18157,100.72589
1718,7585,1368.95555,2649.56752,1628.53394,7514,5749.36898,1518,227.46119,3772.004261,5629.716359,9354.570567,1801.132035,213.47227,749.47386,576.78952,270.49077,226.179139,485.6034442,999.0694267,2308.16963,2172.017702,1323.29849,2094.72186,616.1667342,3514.568067,984.1931788,2022.69437,1440.54783,5049.00865,2537.19772,952.39341,1036.267988,2512.19359,1194.05409,0,0,0,261.47831,518.58952,56.35515816,2310.39892,894.87562,102.15672
1719,7601,1450.83673,2786.55515,1682.27571,7383,6133.40698,1512,241.65228,3846.477957,5740.868351,9539.265334,1836.693225,225.08153,820.724,587.77072,278.03168,237.4963282,509.9012908,1049.059261,2385.71414,2221.025249,1396.06734,2237.68275,638.7075583,3643.139208,1020.197273,2204.09485,1547.03598,5578.25265,2732.022,1026.38313,1059.649451,2619.98429,1230.54276,0,0,0,266.38968,543.77201,57.46782311,2434.87858,892.1154,106.41763
1720,7647,1643.66848,2918.45315,1820.65749,7379,6718.63028,1494,258.19303,4185.454113,6246.790264,10379.9262,1998.554339,242.76525,854.97153,601.18968,291.34837,258.0259414,553.978083,1139.741846,2566.50724,2313.460386,1464.34288,2456.83183,667.0014911,3804.525644,1065.390715,2416.2465,1567.15651,5609.39242,3012.18396,1154.81555,1103.750184,2721.75016,1282.37739,0,0,0,285.20013,587.30852,62.53225399,2495.82588,897.69105,112.19354
1721,7601,1647.1955,2941.18551,1893.70436,8772,6949.60105,1468,260.14935,4399.514624,6566.275577,10910.79627,2100.768233,250.48383,873.74432,602.31827,308.41463,248.4870865,533.4982952,1097.607198,2720.29935,2402.395494,1445.66887,2684.81311,668.2762068,3811.796525,1067.426798,2579.39502,1554.32805,5561.11533,3145.27253,1285.70105,1146.181056,2866.21702,1265.78994,0,0,0,300.12102,628.01667,65.7303983,2474.39996,900.65001,111.67802
1722,7518,1608.14848,2896.83729,1934.50214,7930,6873.92362,1477,241.79719,4472.30286,6674.912019,11091.31109,2135.524616,237.29321,877.64568,586.13426,319.26643,230.4567931,494.7875077,1017.964509,2823.71005,2440.063816,1419.98696,2721.06889,664.8248415,3792.1102,1061.913988,2644.74647,1531.75356,5469.68696,3077.92818,1276.13116,1164.152584,2932.07059,1265.27654,0,0,0,305.44992,622.30944,66.81788185,2435.82221,911.73507,108.70064
1723,7582,1576.62371,2810.76612,1961.68049,8130,6737.16435,1561,227.52329,4559.729185,6805.395808,11308.12838,2177.270686,222.54631,884.29208,572.36544,332.63534,218.5137105,469.1458765,965.210003,2927.11174,2474.131703,1405.89901,2710.71605,662.9384136,3781.350159,1058.900827,2665.57149,1498.62502,5379.10555,2992.72113,1244.58057,1180.406347,2936.48163,1291.88927,0,0,0,308.867,610.04649,68.12406392,2392.12983,936.85311,106.57544
1724,7694,1551.96571,2820.16083,1980.83438,8052,6630.53302,1566,207.6185,4618.812603,6893.57781,11454.65526,2205.483018,220.58843,890.42566,576.7218,356.81428,214.3368238,460.1781594,946.7600268,2966.21723,2507.647325,1387.69907,2701.49848,662.0815141,3776.46247,1057.532116,2696.86655,1478.40474,5325.99966,2914.51874,1208.84133,1196.396625,3006.7032,1339.28067,0,0,0,311.73471,595.78349,69.00679235,2364.26504,957.28981,104.98681
1725,7537,1519.50456,2885.57169,1998.21401,7802,6472.04658,1511,197.27794,4610.686522,6881.449634,11434.50257,2201.602814,206.43141,897.01172,550.00803,382.74789,211.8119585,454.7573088,935.6072927,3032.68396,2525.369797,1371.22019,2658.36857,660.7254873,3768.727797,1055.366156,2709.0415,1465.70597,5290.47107,2882.11606,1189.20705,1204.852003,3069.08173,1372.98765,0,0,0,317.89865,590.3187,68.88538564,2340.65847,976.28015,103.33505
1726,7264,1481.68523,3006.57626,1973.95914,7559,6382.72043,1416,210.97219,4596.838927,6860.782099,11400.16054,2194.990588,195.12337,900.54105,543.5412,415.13618,206.7125526,443.8089558,913.0824016,3139.52607,2547.553371,1356.41084,2614.83247,656.6861774,3745.687881,1048.914231,2670.47703,1464.31938,5277.88757,2899.86446,1212.95241,1215.435769,3115.6128,1398.04152,0,0,0,318.22827,607.13732,68.67849739,2322.19824,987.22167,101.85162
1727,6935,1447.3097,3100.69428,1964.28139,7204,6342.33831,1325,215.61975,4544.711518,6782.981941,11270.88457,2170.09975,191.64687,904.14076,542.20946,434.37488,200.1796934,429.7829987,884.2257179,3160.60088,2587.050602,1336.35587,2583.02403,654.4169582,3732.744428,1045.289644,2683.93851,1474.00556,5298.95173,2925.37678,1230.1724,1234.279868,3202.97286,1421.16315,0,0,0,317.43718,614.61227,67.89969435,2317.53561,980.61922,100.23142
1728,6717,1446.41494,3220.93439,1959.95665,6848,6338.75238,1242,212.75255,4561.301469,6807.742442,11312.02764,2178.021451,192.65091,909.24873,528.65507,434.01977,195.9999697,420.8091904,865.7632099,3195.12215,2598.461549,1323.98898,2555.05886,655.6041072,3739.515835,1047.185858,2674.755,1473.19755,5309.39032,2956.4569,1225.43108,1239.724021,3369.03229,1482.15495,0,0,0,315.92092,619.83463,68.14755443,2326.05998,975.971,99.48444
1729,6603,1418.44841,3011.25349,1853.02756,6581,6300.06251,1184,191.74021,4475.039993,6678.99719,11098.09918,2136.831597,181.12951,807.39099,506.47823,427.62776,222.1072794,476.8612187,981.0833718,2778.94858,2474.382729,1287.01198,2298.25835,649.0729104,3702.262387,1036.753683,2513.90759,1440.72739,5272.31079,2918.95992,1169.0395,1180.526111,3001.14099,1447.68254,0,0,0,259.80823,601.13716,66.85877564,2213.1259,1027.267,98.47445
1730,6560,1491.2155,3266.30859,1931.69962,6449,6549.44646,1153,196.81215,4493.672347,6706.805978,11144.30742,2145.728546,198.43671,842.4027,540.46014,416.15973,235.3262775,505.2422224,1039.4738,2894.29267,2492.420779,1330.29609,2481.82863,646.5997871,3688.15588,1032.803403,2603.70308,1515.6731,5605.74056,2987.16965,1176.45689,1189.132051,3220.30501,1566.63242,0,0,0,276.2344,620.86496,67.13714999,2332.29269,1052.19734,100.75746
1731,6535,1561.23587,3376.02745,2042.54014,6348,6801.34864,1134,210.62026,4716.280305,7039.048356,11696.37516,2252.023846,215.30465,870.73786,554.92869,424.9122,243.7793971,523.3909518,1076.812581,3048.07578,2673.927291,1403.29166,2550.12199,666.4923555,3801.621573,1064.577481,2679.21078,1586.58873,5753.73969,3116.911,1239.63564,1275.728669,3388.65603,1598.42582,0,0,0,295.3415,645.54238,70.46299637,2360.9108,1045.16429,101.90422
1732,6578,1596.3397,3408.63732,2086.06986,6382,7038.26239,1149,200.46602,4818.881002,7192.179895,11950.82488,2301.015678,222.64672,906.20205,563.23513,416.6924,243.6147638,523.0374865,1076.08537,3057.81162,2710.957288,1407.52732,2602.68819,670.6229835,3825.18236,1071.175267,2718.84213,1625.86216,5809.46348,3114.52713,1233.90534,1293.395652,3412.32502,1538.57283,0,0,0,301.31865,646.87575,71.99588925,2361.75134,1020.60934,100.35767
1733,6792,1610.96802,3401.57621,2124.85144,6495,6965.90901,1196,197.70233,4912.638252,7332.112591,12183.34286,2345.784765,218.27913,899.53554,560.12021,412.13862,238.0697095,511.1323325,1051.591978,3061.41415,2755.761935,1380.46444,2640.95413,670.7092998,3825.674702,1071.313138,2715.39047,1568.52315,5511.5733,3088.16576,1234.12834,1314.771915,3403.87949,1452.82586,0,0,0,305.61473,645.12823,73.39665772,2298.87714,998.11904,97.50654
1734,7217,1527.35974,3188.52569,2024.36411,6690,6709.8266,1299,198.71672,4759.39363,7103.394993,11803.2962,2272.610458,213.73583,837.1238,553.54052,386.77945,222.8623257,478.4822925,984.4185319,3020.33628,2639.830719,1311.80759,2515.14729,644.9060034,3678.494667,1030.09795,2571.09011,1478.30499,5176.84558,2960.73481,1194.73374,1259.461221,3187.02857,1367.53629,0,0,0,298.94537,611.92533,71.10712561,2236.72454,986.18383,94.88686
1735,7658,1439.97473,2978.38209,1882.77657,6977,6266.83213,1372,192.73389,4482.467862,6690.083284,11116.5203,2140.378404,212.85729,780.85569,554.09353,347.88426,207.4874702,445.4726931,916.5053367,2791.81863,2501.615517,1243.53205,2381.22691,618.4897445,3527.81834,987.9036855,2351.68997,1392.8551,4840.88591,2754.05648,1113.98595,1193.518853,2967.71393,1289.53697,0,0,0,283.74979,570.78282,66.96975079,2174.61951,971.3007,92.48813
1736,7688,1355.62775,2789.02956,1747.89289,7379,5933.46063,1408,189.76318,4192.563345,6257.400793,10397.5571,2001.948997,205.23911,724.39654,537.41294,311.26597,195.5032289,419.7426948,863.5690263,2594.3368,2365.638038,1181.06895,2253.51406,592.7139694,3380.795285,946.7324561,2170.12214,1310.83678,4566.95278,2568.13905,1047.73359,1128.644102,2757.68398,1217.69845,0,0,0,271.01538,540.77193,62.63846859,2124.43275,955.11475,90.17356
1737,7621,1272.52928,2601.27634,1623.7253,7760,5564.12901,1447,187.21686,3940.916009,5881.817143,9773.471701,1881.787394,197.85939,677.02717,527.80862,288.38214,183.368545,393.6896983,809.9681867,2423.51371,2243.158616,1145.55536,2117.82307,567.7688241,3238.510078,906.8879781,1990.75081,1255.68239,4381.09316,2378.7193,971.81438,1070.209264,2571.53818,1150.11647,0,0,0,259.67638,506.36697,58.87876301,2093.16614,943.38932,87.91159
1738,7576,1225.63747,2478.80322,1509.71936,7964,5352.5888,1474,186.513,3749.751998,5596.504857,9299.384955,1790.506579,192.53795,663.59361,520.58563,271.107,178.392615,383.0064464,787.9887085,2275.68379,2149.073875,1136.17714,2002.34825,560.528339,3197.210903,895.3228681,1882.79749,1243.38264,4327.0633,2223.40849,907.20063,1025.321505,2388.97501,1121.34746,0,0,0,249.42513,481.48753,56.02270101,2110.80168,936.35627,87.54336
1739,7585,1210.31206,2444.18163,1476.51257,8091,5333.58131,1498,190.04266,3658.451551,5460.23894,9072.959846,1746.910616,190.68047,665.70517,522.58324,260.95497,185.832383,398.9795239,820.8513531,2209.45123,2117.100275,1136.4657,1998.08838,566.5904317,3231.788617,905.0057509,1846.81654,1260.95942,4433.28608,2188.924,873.3715,1010.066925,2328.0489,1116.94156,0,0,0,243.43699,473.94187,54.65863809,2140.26827,927.05983,89.01627
1740,7555,1223.25491,2496.34536,1491.88608,8146,5448.3213,1502,200.43497,3657.344161,5458.58616,9070.213519,1746.381837,194.96021,684.45785,530.00938,259.96275,195.7118592,420.1906211,864.4905796,2238.50565,2122.056252,1176.34892,2100.15866,577.636298,3294.793397,922.649135,1859.95377,1301.29025,4595.34265,2227.21288,880.58528,1012.431418,2340.16312,1127.70427,0,0,0,245.15103,484.60882,54.64209327,2168.98946,919.7618,90.47866
1741,7548,1266.64049,2561.27341,1552.57366,8120,5733.60494,1510,211.6864,3715.917413,5546.006739,9215.475184,1774.350565,202.35248,707.15212,539.03811,265.25809,205.3358698,440.853237,907.0013732,2301.586,2139.771555,1223.879,2219.52883,590.9188595,3370.556115,943.865156,1981.00248,1345.04267,4756.72825,2390.61416,943.28892,1020.883375,2393.0095,1149.74309,0,0,0,251.52372,512.0742,55.51719962,2200.50189,917.06782,92.39344
1742,7491,1339.44919,2629.75214,1633.12079,8060,6104.60866,1514,224.45942,3781.192462,5643.429749,9377.357305,1805.5194,211.27592,731.29431,548.86815,270.01033,214.5411972,460.6169461,947.6627767,2371.24097,2180.029033,1273.37748,2340.65918,603.6147268,3442.972373,964.1440599,2171.51326,1389.6031,4908.75322,2601.69285,1018.79121,1040.090187,2467.513,1174.47025,0,0,0,258.64356,543.23664,56.49243333,2232.07776,928.46203,94.46603
1743,7474,1426.15793,2742.9412,1719.71651,8064,6469.24632,1509,236.40437,3849.105397,5744.789805,9545.781384,1837.947827,219.50908,795.25454,556.42972,276.82012,225.0948236,483.2754342,994.2798322,2429.62001,2232.500748,1345.65165,2462.00825,622.8780686,3552.849006,994.9130849,2367.83957,1486.79411,5425.35872,2805.98731,1093.95414,1065.124402,2565.9437,1211.14561,0,0,0,264.70861,575.98498,57.50707804,2340.30164,944.17322,99.36871
1744,7486,1556.92853,2933.77235,1855.50748,8190,7011.6096,1492,246.33089,4240.908914,6329.556554,10517.45411,2025.034006,229.92604,840.31125,566.40647,290.32481,245.2426555,526.5325471,1083.276027,2571.54178,2329.260712,1424.51118,2758.37662,650.8705224,3712.515828,1039.624979,2688.54073,1512.30139,5426.05169,3074.71159,1202.89772,1111.288508,2747.10825,1293.64417,0,0,0,284.73865,618.22853,63.36076951,2379.19657,935.69381,105.98628
1745,7488,1619.47867,2974.64031,1905.11605,8392,7232.96077,1458,253.27635,4457.570747,6652.92434,11054.77545,2128.490032,239.3515,858.8025,573.31345,304.23684,244.6196003,525.1948564,1080.523893,2722.67702,2396.184381,1413.13365,2924.71995,656.7925078,3746.294381,1049.084071,2832.79924,1492.48013,5338.60516,3227.94876,1303.93911,1143.217739,2858.47081,1285.41111,0,0,0,298.29711,661.72463,66.59777855,2359.6262,936.64333,106.13357
1746,7443,1656.809,2848.7171,1909.52144,8437,7191.16846,1473,247.78002,4537.177438,6771.737326,11252.20005,2166.502227,240.89522,873.73426,572.00429,319.19332,237.5843222,510.0902129,1049.447945,2871.1464,2457.334443,1395.02646,2911.45081,662.5994063,3779.416487,1058.359336,2845.42396,1471.95061,5261.31123,3227.81813,1310.03786,1172.392387,2863.81785,1275.38583,0,0,0,302.5822,671.37135,67.78713237,2326.94018,958.28349,104.49233
1747,7471,1655.43564,2754.65943,1924.96552,8528,7022.31705,1551,241.72474,4524.707115,6753.12537,11221.27365,2160.547648,230.2398,884.45296,543.87977,338.73491,225.6142742,484.3906874,996.5743285,2956.98574,2477.818206,1383.63861,2847.95892,664.2869342,3789.042018,1061.054798,2826.00052,1448.05936,5208.85431,3186.26368,1307.43935,1182.165174,2892.58642,1297.79803,0,0,0,307.88912,664.73481,67.60082107,2292.12108,984.73747,103.07203
1748,7639,1650.23354,2801.04955,1910.56986,8404,6898.52155,1553,236.30086,4462.757719,6660.665895,11067.63914,2130.966811,216.03258,893.66339,533.99331,354.85072,218.8727834,469.916801,966.7960856,2960.27305,2498.043773,1374.43558,2775.80148,664.2068736,3788.585358,1060.926918,2804.37011,1439.19116,5176.3286,3143.99895,1309.05857,1191.814777,3022.21714,1362.64499,0,0,0,305.23017,663.856,66.67527385,2262.32938,993.64747,102.16724
1749,7471,1639.69407,2906.31246,1880.11518,8073,6736.65064,1486,230.60786,4407.052187,6577.525389,10929.48942,2104.367419,204.85004,903.56762,532.59385,366.04719,218.381718,468.8624906,964.6269714,2957.03077,2507.869667,1363.86189,2705.43547,666.1958806,3799.930503,1064.103927,2770.92037,1437.81455,5176.60359,3084.81038,1301.28242,1196.502703,3165.50056,1429.20017,0,0,0,300.94508,654.10827,65.84301231,2245.93879,1003.19785,101.3887
1750,7175,1624.69119,2992.17239,1847.19066,7669,6623.81442,1392,227.29557,4367.086913,6517.877217,10830.37554,2085.284001,197.67113,909.70121,535.55076,365.3683,215.2621828,462.164892,950.8474852,2980.18605,2504.269231,1359.01819,2662.61803,665.0537648,3793.415962,1062.279644,2734.34322,1436.92673,5189.50608,3037.43503,1285.41987,1194.784939,3249.01979,1475.4901,0,0,0,300.70336,645.58279,65.24591613,2242.31494,1004.5338,100.42079
1751,6937,1604.07003,3019.85357,1813.89314,7220,6532.82624,1299,225.33925,4334.702729,6469.543824,10750.06277,2069.820553,194.09422,920.5305,533.27101,372.13631,215.8682076,463.4660188,953.5243936,2981.42892,2505.373748,1357.40019,2627.1434,665.7005057,3797.104922,1063.312672,2691.94009,1442.01422,5232.38238,2993.92123,1275.64636,1195.311902,3300.73652,1530.12509,0,0,0,299.51672,641.77461,64.76208429,2244.53524,1005.29562,100.06309
1752,6778,1600.543,3028.57435,1797.80388,6869,6501.26796,1218,223.68311,4280.397107,6388.492682,10615.38482,2043.889618,198.48691,949.96166,541.97245,365.63985,219.6008643,471.4799805,970.0121352,2982.15844,2506.621707,1359.99724,2574.86883,672.9822715,3838.639559,1074.943719,2616.97629,1436.87685,5295.75086,2961.82061,1255.30428,1195.907303,3325.07254,1577.83386,0,0,0,295.29755,638.07754,63.95073792,2264.48625,978.59873,100.64173
1753,6621,1525.14364,3206.73169,1783.9526,6767,6374.229,1174,199.0583,4271.376059,6375.028768,10593.01263,2039.582068,186.65175,852.24661,524.76142,349.7016,219.4390681,471.1326063,969.2974556,2745.60714,2475.200358,1286.28027,2329.01483,652.5555483,3722.127088,1042.316444,2558.89424,1435.77955,5254.10651,2871.74785,1149.55066,1180.916202,3328.77351,1526.91401,0,0,0,259.21491,590.75305,63.81596008,2142.10794,1023.70079,96.09675
1754,6603,1576.46764,3228.58896,1820.42563,6760,6490.20795,1141,203.24006,4270.993001,6374.457053,10592.06264,2039.399158,204.54883,881.81853,546.79154,331.81023,234.4392401,503.3377656,1035.555614,2776.42681,2431.084243,1342.66298,2496.2018,667.0865546,3805.010839,1065.526586,2599.88533,1495.60245,5494.80996,2987.07985,1187.4133,1159.868437,3270.21429,1560.07959,0,0,0,265.54365,600.35937,63.81023705,2260.50556,1051.59009,102.41974
1755,6598,1615.6083,3310.345,2035.42296,6810,6794.37822,1126,219.5738,4526.48486,6755.778654,11225.68245,2161.396521,222.78477,895.94589,564.57815,343.40359,243.2642061,522.2848439,1074.5369,3006.07925,2639.594039,1389.91481,2687.37528,675.5967514,3853.552353,1079.119786,2708.45577,1573.63059,5544.54999,3192.24784,1249.9812,1259.348301,3443.40669,1578.40326,0,0,0,303.69193,655.54265,67.62738125,2282.20109,1059.73828,103.02994
1756,6624,1636.5624,3355.80972,2082.27941,6959,7087.57913,1142,217.57607,4683.535697,6990.177028,11615.16853,2236.388295,230.90498,924.75363,572.16229,354.75672,245.8430035,527.8214859,1085.927861,3028.45999,2673.052285,1385.236,2724.93298,677.5269633,3864.562134,1082.202882,2798.38723,1626.60034,5613.23126,3257.2818,1270.0518,1275.311205,3373.37878,1538.57283,0,0,0,310.80078,667.52277,69.97377964,2296.09383,1034.46567,102.04099
